Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Marcos Alonso,ESP,"DF,FW",Barcelona,32,1990,1.5,0,0,0,3,1,0,7,2,0,0,0,0,8,1,1,50.0
Barış Alper Yılmaz,TUR,"FW,MF",Galatasaray,23,2000,1.4,0,0,0,2,3,0,1,2,2,0,0,0,8,2,10,16.7
Julián Álvarez,ARG,"MF,FW",Manchester City,23,2000,3.1,0,0,0,1,0,0,20,0,2,0,0,0,7,1,2,33.3
Mohamed Aly Camara,GUI,DF,Young Boys,25,1997,5.0,2,0,0,12,3,1,1,6,4,0,1,0,24,7,10,41.2
Aurele Amenda,SUI,DF,Young Boys,20,2003,3.5,1,0,0,9,1,0,0,6,4,0,0,0,16,8,2,80.0
Sofyan Amrabat,MAR,"MF,DF",Manchester Utd,26,1996,3.6,2,0,0,4,5,0,3,3,5,0,0,0,21,2,2,50.0
Elliot Anderson,ENG,MF,Newcastle Utd,20,2002,0.5,0,0,0,1,1,0,0,2,1,0,0,0,3,0,0,
Felipe Anderson,BRA,FW,Lazio,30,1993,6.0,0,0,0,5,9,0,8,12,7,0,0,0,30,1,3,25.0
Angeliño,ESP,DF,Galatasaray,26,1997,4.7,0,0,0,10,5,0,15,6,5,0,0,0,21,6,8,42.9
Peter Ankersen,DEN,DF,FC Copenhagen,32,1990,5.2,0,0,0,2,2,0,22,10,8,0,0,0,39,3,6,33.3
Antony,BRA,FW,Manchester Utd,23,2000,2.6,1,0,0,2,5,0,2,5,6,0,0,0,8,1,2,33.3
Jon Aramburu,VEN,DF,Real Sociedad,21,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ronald Araújo,URU,DF,Barcelona,24,1999,7.3,2,1,0,5,3,0,0,8,10,0,0,0,28,13,5,72.2
Tomás Araújo,POR,DF,Benfica,21,2002,1.8,0,0,0,0,1,0,1,4,2,0,0,0,11,3,6,33.3
Marko Arnautović,AUT,FW,Inter,34,1989,2.1,0,0,0,1,4,2,4,1,0,0,0,0,4,4,5,44.4
Kepa Arrizabalaga,ESP,GK,Real Madrid,28,1994,4.0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,0,100.0
Marco Asensio,ESP,"FW,MF",Paris S-G,27,1996,1.4,0,0,0,1,1,0,1,0,1,0,0,0,6,0,2,0.0
Kristjan Asllani,ALB,MF,Inter,21,2002,2.3,2,0,0,3,2,0,3,1,1,0,0,0,13,0,1,0.0
Otavio Ataide,BRA,DF,Porto,21,2002,2.3,0,0,0,1,2,0,0,0,4,0,0,0,8,1,4,20.0
Emil Audero,ITA,GK,Inter,26,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Carlos Augusto,BRA,"DF,FW",Inter,24,1999,5.3,1,0,0,5,1,2,16,0,6,0,0,0,26,11,9,55.0
Yann Aurel Bisseck,GER,DF,Inter,22,2000,1.9,2,0,0,4,2,0,3,1,0,0,0,0,6,3,1,75.0
Fredrik Aursnes,NOR,"DF,MF",Benfica,27,1995,6.0,0,0,0,4,2,0,9,3,8,0,0,0,45,3,7,30.0
Kaan Ayhan,TUR,"MF,DF",Galatasaray,28,1994,4.2,2,0,0,3,2,1,1,11,5,0,0,0,27,9,2,81.8
Neil El Aynaoui,FRA,MF,Lens,22,2001,1.5,1,0,0,3,1,0,0,1,2,0,0,0,6,0,1,0.0
Irakli Azarov,GEO,DF,Shakhtar,21,2002,3.3,0,0,0,1,0,0,5,4,5,0,0,0,16,1,0,100.0
César Azpilicueta,ESP,DF,Atlético Madrid,33,1989,3.2,2,0,0,4,1,0,1,5,5,0,0,0,17,3,5,37.5
Isaac Babadi,NED,"FW,MF",PSV Eindhoven,18,2005,0.2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,
Loïc Bade,FRA,DF,Sevilla,23,2000,1.1,1,0,0,1,0,0,0,1,3,0,0,0,5,0,0,
Alexander Bah,DEN,DF,Benfica,25,1997,2.1,0,0,0,0,2,0,6,4,6,0,0,0,16,4,3,57.1
Samson Baidoo,AUT,DF,RB Salzburg,19,2004,3.4,2,0,0,4,1,1,0,0,5,0,0,0,19,11,8,57.9
Cédric Bakambu,COD,FW,Galatasaray,32,1991,0.4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0
Johan Bakayoko,BEL,FW,PSV Eindhoven,20,2003,7.2,0,0,0,13,6,1,30,4,8,0,0,0,32,4,6,40.0
Alejandro Balde,ESP,DF,Barcelona,19,2003,3.7,1,0,0,4,4,0,15,1,4,0,0,0,22,2,1,66.7
Michel-Ange Balikwisha,BEL,"FW,MF",Antwerp,22,2001,4.3,0,0,0,6,2,0,30,5,4,0,0,0,14,1,2,33.3
David von Ballmoos,SUI,GK,Young Boys,28,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Simon Banza,COD,FW,Braga,26,1996,3.8,2,0,0,11,14,1,1,0,0,0,0,0,3,22,17,56.4
Bradley Barcola,FRA,"FW,DF",Paris S-G,20,2002,5.3,0,0,0,6,4,4,11,3,10,0,0,0,19,3,4,42.9
Abdülkerim Bardakcı,TUR,DF,Galatasaray,28,1994,6.0,1,0,0,4,3,1,2,11,9,0,0,0,45,11,11,50.0
Roony Bardghji,SWE,"MF,FW",FC Copenhagen,17,2005,1.6,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,
Nicolò Barella,ITA,MF,Inter,26,1997,5.2,1,0,0,6,9,2,16,5,13,0,0,0,32,10,3,76.9
Harvey Barnes,ENG,FW,Newcastle Utd,25,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Romário Baró,POR,MF,Porto,23,2000,0.7,0,0,0,1,1,0,1,1,0,0,0,0,4,0,0,
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,21,2001,4.4,1,0,0,8,4,2,12,1,6,0,0,0,22,3,4,42.9
Pablo Barrios,ESP,MF,Atlético Madrid,20,2003,2.9,0,0,0,2,2,0,4,7,5,0,0,0,18,3,2,60.0
Davide Bartesaghi,ITA,FW,Milan,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Alessandro Bastoni,ITA,DF,Inter,24,1999,5.6,0,0,0,8,6,0,12,6,1,0,0,0,32,9,3,75.0
Jelle Bataille,BEL,DF,Antwerp,24,1999,4.6,1,0,0,1,3,0,10,5,6,0,0,1,25,2,6,25.0
Christoph Baumgartner,AUT,MF,RB Leipzig,23,1999,1.3,0,0,0,3,5,0,1,3,1,0,0,0,4,5,3,62.5
Sheraldo Becker,SUR,FW,Union Berlin,28,1995,4.1,0,0,0,6,1,5,21,1,0,0,0,0,15,2,4,33.3
Sheraldo Becker,SUR,FW,Real Sociedad,28,1995,0.7,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,
Thomas Beelen,NED,DF,Feyenoord,22,2001,0.9,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0.0
Kevin Behrens,GER,FW,Union Berlin,32,1991,3.3,0,0,0,2,8,5,3,1,2,0,0,0,11,10,11,47.6
Armel Bella Kotchap,GER,DF,PSV Eindhoven,21,2001,0.9,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,
Jude Bellingham,ENG,"MF,FW",Real Madrid,20,2003,11.0,2,0,0,9,21,1,14,7,9,0,0,0,33,11,11,50.0
Walter Benítez,ARG,GK,PSV Eindhoven,30,1993,8.0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,
Loris Benito,SUI,DF,Young Boys,31,1992,4.5,2,0,0,5,3,0,0,7,4,0,0,0,22,5,5,50.0
Ramy Bensebaini,ALG,DF,Dortmund,28,1995,4.2,0,0,0,6,8,0,9,7,12,0,0,0,37,3,0,100.0
Lucas Beraldo,BRA,DF,Paris S-G,19,2003,4.5,1,0,0,4,6,0,0,5,7,0,0,0,23,15,7,68.2
Paulo Bernardo,POR,MF,Celtic,21,2002,3.5,0,0,0,5,9,0,1,5,0,0,0,0,12,4,3,57.1
Juan Bernat,ESP,DF,Benfica,30,1993,1.2,1,0,0,0,1,0,0,1,2,0,0,0,4,0,0,
Mads Bidstrup,DEN,MF,RB Salzburg,22,2001,5.5,0,0,0,4,3,0,2,7,15,0,1,0,41,3,4,42.9
Justin Bijlow,NED,GK,Feyenoord,25,1998,4.0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,100.0
Janis Blaswich,GER,GK,RB Leipzig,32,1991,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Lewin Blum,SUI,DF,Young Boys,22,2001,2.4,1,0,0,5,0,1,12,2,5,0,0,0,6,1,4,20.0
Oscar Bobb,NOR,"FW,MF",Manchester City,20,2003,2.4,0,0,0,2,5,1,1,0,1,0,0,0,8,0,2,0.0
Sacha Boey,FRA,DF,Galatasaray,22,2000,6.0,2,0,0,11,11,0,16,6,12,0,0,0,48,12,8,60.0
Nicolai Boilesen,DEN,"DF,FW",FC Copenhagen,31,1992,1.0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,0,100.0
Valerii Bondar,UKR,DF,Shakhtar,24,1999,4.0,2,0,0,8,1,0,0,5,4,0,0,0,6,3,6,33.3
Artem Bondarenko,UKR,MF,Shakhtar,22,2000,2.5,0,0,0,2,5,0,2,2,4,0,0,0,16,1,1,50.0
Leonardo Bonucci,ITA,DF,Union Berlin,36,1987,2.9,3,0,0,4,0,0,0,2,0,0,0,0,9,5,7,41.7
Gonçalo Borges,POR,FW,Porto,22,2001,0.4,0,0,0,1,2,0,1,1,1,0,0,0,4,0,1,0.0
Cristian Borja,COL,DF,Braga,30,1993,5.7,1,0,0,3,6,1,17,3,7,1,0,0,28,3,6,33.3
Olivier Boscagli,FRA,DF,PSV Eindhoven,25,1997,6.8,2,0,0,4,2,1,1,11,7,0,0,0,51,9,10,47.4
Sven Botman,NED,DF,Newcastle Utd,23,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,33.3
Julian Brandt,GER,"MF,FW",Dortmund,27,1996,8.7,0,0,0,1,2,1,61,4,9,0,0,0,45,7,9,43.8
Bruma,POR,FW,Braga,28,1994,4.1,0,0,0,1,5,1,6,1,4,0,0,0,18,0,0,
Osman Bukari,GHA,FW,Red Star,24,1998,5.4,1,0,0,11,6,5,12,2,3,0,0,0,32,6,3,66.7
Dan Burn,ENG,DF,Newcastle Utd,31,1992,3.1,0,0,0,4,0,0,1,1,3,0,0,0,3,14,2,87.5
Jean Butez,FRA,GK,Antwerp,28,1995,5.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,100.0
Arthur Cabral,BRA,"FW,DF",Benfica,25,1998,1.3,0,0,0,0,0,1,1,0,2,0,0,0,4,5,7,41.7
Jens Cajuste,SWE,MF,Napoli,23,1999,1.8,1,0,0,3,5,0,0,2,4,0,0,0,10,1,4,20.0
Davide Calabria,ITA,DF,Milan,26,1996,4.8,1,0,0,8,5,1,10,3,14,0,1,0,30,3,3,50.0
Hakan Çalhanoğlu,TUR,MF,Inter,29,1994,5.7,2,0,0,5,6,0,23,6,5,0,0,0,38,3,2,60.0
Eduardo Camavinga,FRA,MF,Real Madrid,20,2002,8.8,3,0,0,22,18,0,1,9,13,0,0,0,47,12,5,70.6
Emre Can,GER,"MF,DF",Dortmund,29,1994,10.1,4,0,0,17,10,0,2,12,12,0,0,0,49,2,7,22.2
João Cancelo,POR,DF,Barcelona,29,1994,9.0,1,0,0,12,7,0,26,19,22,0,1,0,47,8,10,44.4
Nicolás Capaldo,ARG,"MF,DF",RB Salzburg,25,1997,2.4,0,0,0,2,3,0,2,6,3,0,0,0,21,1,1,50.0
Fábio Cardoso,POR,DF,Porto,29,1994,3.0,2,0,0,2,1,0,0,3,2,0,0,0,9,4,6,40.0
David Carmo,ANG,DF,Porto,24,1999,4.0,3,0,0,3,0,0,0,4,2,0,0,0,17,12,2,85.7
Cameron Carter-Vickers,USA,DF,Celtic,25,1997,3.3,1,0,0,2,2,0,0,4,2,0,0,0,25,9,5,64.3
Dani Carvajal,ESP,DF,Real Madrid,31,1992,9.4,3,0,0,17,9,1,7,9,13,0,0,0,23,16,10,61.5
Fabio Carvalho,POR,MF,RB Leipzig,20,2002,1.4,0,0,0,1,4,1,1,1,2,0,0,0,5,1,1,50.0
Vitor Carvalho,BRA,MF,Braga,26,1997,2.9,0,0,0,5,0,0,1,1,3,0,0,0,14,4,1,80.0
Marc Casado,ESP,MF,Barcelona,19,2003,0.3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
Nicolò Casale,ITA,DF,Lazio,25,1998,2.0,1,0,0,1,2,0,0,0,1,0,0,0,11,0,0,
Casemiro,BRA,MF,Manchester Utd,31,1992,1.8,2,1,1,4,2,0,0,1,3,0,1,0,18,0,1,0.0
Valentín Castellanos,ARG,FW,Lazio,24,1998,2.4,2,0,0,11,5,1,2,0,0,1,0,0,4,10,8,55.6
André Castro,POR,MF,Braga,35,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Danilo Cataldi,ITA,MF,Lazio,28,1994,1.8,1,0,0,2,1,0,3,1,1,0,0,0,5,0,0,
Dani Ceballos,ESP,MF,Real Madrid,26,1996,1.7,0,0,0,2,1,0,4,3,1,0,0,0,7,0,1,0.0
Miguel Chaiwa,ZAM,MF,Young Boys,19,2004,0.7,0,0,0,1,1,0,0,1,1,0,0,0,9,1,1,50.0
Chiquinho,POR,MF,Benfica,28,1995,0.6,0,0,0,0,1,0,4,0,1,0,0,0,2,0,2,0.0
Andreas Christensen,DEN,"DF,MF",Barcelona,27,1996,4.9,3,0,0,7,4,0,0,7,7,0,0,0,20,12,9,57.1
Samuel Chukwueze,NGA,FW,Milan,24,1999,1.8,0,0,0,3,2,2,3,0,2,0,0,0,6,1,1,50.0
Viktor Claesson,SWE,"FW,MF",FC Copenhagen,31,1992,5.3,0,0,0,9,2,1,0,4,4,0,0,0,25,11,29,27.5
William Clem,DEN,MF,FC Copenhagen,19,2004,0.8,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
Ebrima Colley,GAM,"MF,FW",Young Boys,23,2000,1.4,1,0,0,2,0,0,3,1,2,0,0,0,10,0,1,0.0
Kingsley Coman,FRA,FW,Bayern Munich,27,1996,5.0,0,0,0,3,11,2,23,0,2,0,0,0,21,6,1,85.7
Francisco Conceição,POR,"FW,MF",Porto,20,2002,2.7,2,0,0,7,5,0,12,1,1,0,0,0,10,0,2,0.0
Kobe Corbanie,BEL,"DF,FW",Antwerp,18,2005,0.4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0
Andreas Cornelius,DEN,"FW,MF",FC Copenhagen,30,1993,0.9,1,0,0,2,0,0,1,0,1,0,0,0,1,6,3,66.7
Ángel Correa,ARG,"FW,MF",Atlético Madrid,28,1995,3.6,1,0,0,5,3,2,6,0,1,0,0,0,13,2,5,28.6
David Costa,POR,"MF,FW",Lens,22,2001,1.3,0,0,0,0,1,0,2,2,2,0,0,0,4,0,0,
Diogo Costa,POR,GK,Porto,23,1999,8.3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,100.0
Soumaïla Coulibaly,FRA,DF,Antwerp,19,2003,6.0,1,0,0,3,4,0,0,7,3,0,0,0,31,5,3,62.5
Thibaut Courtois,BEL,GK,Real Madrid,31,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Juan Cuadrado,COL,"DF,FW",Inter,35,1988,1.3,1,0,0,2,6,0,4,1,0,0,0,0,2,0,0,
Pau Cubarsí,ESP,DF,Barcelona,16,2007,3.0,1,0,0,1,0,0,0,1,5,0,0,0,14,5,2,71.4
Diogo Dalot,POR,DF,Manchester Utd,24,1999,5.1,1,0,0,7,0,0,13,3,5,0,0,0,39,7,4,63.6
Kevin Danso,AUT,DF,Lens,24,1998,6.0,2,0,0,3,12,1,1,4,2,0,0,0,41,17,12,58.6
Matteo Darmian,ITA,"DF,FW",Inter,33,1989,4.5,0,0,0,2,4,0,7,2,3,0,0,0,11,5,2,71.4
David Datro Fofana,CIV,FW,Union Berlin,20,2002,2.2,0,0,0,6,4,1,2,0,1,0,0,0,6,8,18,30.8
Alphonso Davies,CAN,DF,Bayern Munich,22,2000,7.8,3,0,0,7,13,3,4,5,9,0,0,0,49,3,5,37.5
Kevin De Bruyne,BEL,MF,Manchester City,32,1991,2.2,0,0,0,3,2,0,31,0,3,0,0,0,7,1,0,100.0
Ritchie De Laet,BEL,DF,Antwerp,34,1988,2.5,1,0,0,1,2,0,6,3,2,0,0,0,5,4,1,80.0
Rodrigo De Paul,ARG,MF,Atlético Madrid,29,1994,6.8,2,1,1,8,14,0,8,4,4,0,0,0,45,0,0,
Amar Dedić,BIH,DF,RB Salzburg,20,2002,6.0,1,0,0,2,5,0,13,6,4,0,0,0,32,4,3,57.1
Miloš Degenek,AUS,FW,Red Star,29,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ousmane Dembélé,FRA,"FW,MF",Paris S-G,26,1997,10.6,5,0,0,10,13,1,86,6,10,1,0,0,34,3,6,33.3
Kerem Demirbay,GER,MF,Galatasaray,30,1993,0.7,0,0,0,2,1,0,2,0,1,0,0,0,7,2,0,100.0
Thomas van den Belt,NED,MF,Feyenoord,22,2001,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Sergiño Dest,USA,DF,PSV Eindhoven,22,2000,7.2,0,0,0,4,11,0,19,4,7,0,0,0,34,2,5,28.6
Giovanni Di Lorenzo,ITA,DF,Napoli,29,1993,8.0,0,0,0,7,9,1,19,6,12,0,0,0,35,12,14,46.2
Ángel Di María,ARG,FW,Benfica,35,1988,4.6,0,0,0,1,10,1,26,1,3,0,0,0,17,0,0,
Rúben Dias,POR,DF,Manchester City,26,1997,8.5,2,0,0,8,7,0,1,9,8,0,0,1,40,19,11,63.3
Brahim Díaz,MAR,"MF,FW",Real Madrid,23,1999,3.6,0,0,0,5,10,1,13,0,4,0,0,0,14,0,4,0.0
Eric Dier,ENG,DF,Bayern Munich,29,1994,5.0,0,0,0,1,0,0,0,6,5,0,0,0,23,5,5,50.0
Kevin Diks,NED,DF,FC Copenhagen,26,1996,7.9,2,0,0,4,5,0,0,7,5,0,0,0,25,7,13,35.0
Javairô Dilrosun,NED,DF,Feyenoord,25,1998,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0
Federico Dimarco,ITA,DF,Inter,25,1997,4.0,0,0,0,2,5,1,28,3,0,0,0,0,24,1,3,25.0
Andy Diouf,FRA,MF,Lens,20,2003,0.4,0,0,0,1,0,0,3,0,1,0,0,0,6,0,0,
Novatus Dismas,TAN,DF,Shakhtar,20,2002,1.0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,
Álvaro djaló,ESP,FW,Braga,23,1999,4.5,1,0,0,12,11,2,7,3,7,0,0,0,14,2,11,15.4
Nasser Djiga,BFA,DF,Red Star,20,2002,6.0,2,0,0,7,3,1,0,12,4,0,2,0,33,6,9,40.0
Marko Dmitrović,SRB,GK,Sevilla,31,1992,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
Danilho Doekhi,NED,DF,Union Berlin,25,1998,2.9,0,0,0,1,4,0,1,1,2,0,0,0,14,7,6,53.8
Jeremy Doku,BEL,"FW,MF",Manchester City,21,2002,3.4,0,0,0,3,10,0,13,0,3,0,0,0,19,0,0,
Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,12.0,2,0,0,0,1,0,0,0,1,0,0,0,22,3,1,75.0
Nene Dorgeles,MLI,"FW,MF",RB Salzburg,20,2002,1.5,0,0,0,2,3,1,2,1,2,0,0,0,7,2,3,40.0
Aleksandar Dragović,AUT,DF,Red Star,32,1991,6.0,1,0,0,1,2,0,1,6,2,0,0,0,28,10,9,52.6
Martin Dúbravka,SVK,GK,Newcastle Utd,34,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Denzel Dumfries,NED,DF,Inter,27,1996,3.6,1,0,0,7,0,0,10,0,2,0,0,0,11,4,5,44.4
Ederson,BRA,GK,Manchester City,29,1993,7.3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,2.1,0,0,0,2,2,0,4,1,4,0,0,0,7,4,3,57.1
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
Chidera Ejuke,NGA,FW,Antwerp,25,1998,1.7,0,0,0,0,5,0,7,3,1,0,0,0,10,1,1,50.0
Jurgen Ekkelenkamp,NED,MF,Antwerp,23,2000,3.0,0,1,0,1,2,0,2,1,0,0,0,0,11,2,6,25.0
Meschak Elia,COD,"FW,MF",Young Boys,25,1997,5.5,0,0,0,5,7,9,9,0,2,0,0,0,9,1,4,20.0
Elif Elmas,MKD,MF,RB Leipzig,23,1999,0.2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,1.6,0,0,0,3,2,0,6,2,0,0,0,0,7,0,0,
Mohamed Elneny,EGY,MF,Arsenal,31,1992,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Aritz Elustondo,ESP,DF,Real Sociedad,29,1994,1.9,3,0,0,3,1,0,0,1,4,0,0,0,12,4,1,80.0
Mohamed Elyounoussi,NOR,"FW,MF",FC Copenhagen,28,1994,7.6,0,0,0,6,6,1,11,11,9,1,0,0,45,7,10,41.2
Youssef En-Nesyri,MAR,FW,Sevilla,26,1997,5.7,0,0,0,4,10,4,0,3,2,1,0,0,8,15,25,37.5
Luis Enrique Palma,HON,FW,Celtic,23,2000,3.0,3,0,0,2,5,2,13,3,3,0,0,0,16,1,1,50.0
Christian Eriksen,DEN,MF,Manchester Utd,31,1992,2.3,0,0,0,2,0,0,6,3,0,0,1,0,15,1,2,33.3
Stephen Eustáquio,CAN,MF,Porto,26,1996,5.9,1,0,0,6,4,0,12,10,5,1,0,1,32,0,3,0.0
Evanilson,BRA,FW,Porto,23,1999,5.4,0,0,0,9,13,3,3,3,3,0,0,0,21,9,7,56.3
Jonny Evans,NIR,DF,Manchester Utd,35,1988,0.7,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,100.0
Rasmus Falk,DEN,MF,FC Copenhagen,31,1992,7.0,2,0,0,2,8,0,1,9,8,0,0,0,36,1,1,50.0
João Félix,POR,FW,Barcelona,23,1999,4.1,2,0,0,4,7,1,9,0,1,0,0,0,14,2,0,100.0
Bruno Fernandes,POR,"MF,FW",Manchester Utd,28,1994,6.0,2,0,0,6,5,0,32,3,6,0,0,0,35,4,8,33.3
Roger Fernandes,GNB,FW,Braga,17,2005,0.1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0
Carlos Fernández,ESP,FW,Real Sociedad,27,1996,0.8,1,0,0,7,0,1,0,1,1,0,0,0,2,5,7,41.7
Fernando,BRA,FW,RB Salzburg,24,1999,0.4,0,0,0,2,1,0,0,0,0,0,0,0,2,2,4,33.3
Fernando,BRA,MF,Sevilla,36,1987,3.6,0,1,0,2,2,0,0,4,8,0,0,0,21,2,3,40.0
Alessandro Florenzi,ITA,DF,Milan,32,1991,1.8,1,0,0,3,1,0,10,2,7,0,0,0,10,2,1,66.7
Phil Foden,ENG,"FW,MF",Manchester City,23,2000,7.6,0,0,0,4,5,1,18,2,1,0,0,0,26,5,4,55.6
Diogo Fonseca,POR,DF,Braga,21,2002,0.2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0.0
José Fonte,POR,DF,Braga,39,1983,4.0,1,0,0,1,0,0,1,1,1,0,0,0,18,7,7,50.0
James Forrest,SCO,FW,Celtic,32,1991,1.0,0,0,0,1,0,1,4,0,0,0,0,0,2,1,2,33.3
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,4.5,1,0,0,2,2,1,2,4,4,0,0,0,14,1,4,20.0
Amankwah Forson,GHA,"MF,FW",RB Salzburg,20,2002,0.8,0,0,0,4,1,0,3,0,2,0,0,0,6,0,1,0.0
Héctor Fort,ESP,DF,Barcelona,16,2006,0.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Mitchel Frame,SCO,FW,Celtic,17,2006,0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
André Franco,POR,"MF,FW",Porto,25,1998,2.6,0,0,0,2,0,0,4,1,3,0,0,0,6,2,1,66.7
Przemysław Frankowski,POL,DF,Lens,28,1995,5.9,0,0,0,5,2,0,27,6,16,0,0,0,32,2,1,66.7
Davide Frattesi,ITA,MF,Inter,23,1999,5.0,2,0,0,7,14,1,4,3,7,1,0,0,23,4,7,36.4
Victor Froholdt,DEN,MF,FC Copenhagen,17,2006,0.6,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,
Angelo Fulgini,FRA,MF,Lens,26,1996,3.2,2,0,0,5,4,0,16,1,3,0,0,0,16,1,3,25.0
Niclas Füllkrug,GER,FW,Dortmund,30,1993,11.5,0,0,0,11,14,9,1,1,1,0,0,0,24,54,36,60.0
